entity_id,spec_id
ENTITY#070,www.best-deal-items.com//1456
ENTITY#070,www.best-deal-items.com//1541
ENTITY#070,www.best-deal-items.com//1710
ENTITY#070,www.best-deal-items.com//1837
ENTITY#070,www.best-deal-items.com//2117
ENTITY#070,www.best-deal-items.com//2250
ENTITY#070,www.best-deal-items.com//2432
ENTITY#070,www.best-deal-items.com//2557
ENTITY#070,www.best-deal-items.com//2603
ENTITY#070,www.best-deal-items.com//2717
ENTITY#070,www.best-deal-items.com//2783
ENTITY#070,www.ebay.com//18638
ENTITY#070,www.ebay.com//21736
ENTITY#070,www.ebay.com//22840
ENTITY#070,www.ebay.com//23574
ENTITY#070,www.ebay.com//23697
ENTITY#070,www.ebay.com//23705
ENTITY#072,www.best-deal-items.com//56
ENTITY#072,www.best-deal-items.com//198
ENTITY#072,www.best-deal-items.com//1053
ENTITY#072,www.best-deal-items.com//1120
ENTITY#072,www.best-deal-items.com//1381
ENTITY#072,www.best-deal-items.com//2537
ENTITY#072,www.best-deal-items.com//2547
ENTITY#072,www.ebay.com//16912
ENTITY#072,www.ebay.com//17055
ENTITY#072,www.ebay.com//20706
ENTITY#072,www.ebay.com//22040
ENTITY#073,www.best-deal-items.com//70
ENTITY#073,www.best-deal-items.com//363
ENTITY#073,www.best-deal-items.com//829
ENTITY#073,www.best-deal-items.com//909
ENTITY#073,www.best-deal-items.com//1213
ENTITY#073,www.best-deal-items.com//1479
ENTITY#073,www.best-deal-items.com//1885
ENTITY#073,www.best-deal-items.com//2114
ENTITY#073,www.ebay.com//11844
ENTITY#073,www.ebay.com//19489
ENTITY#073,www.ebay.com//20100
ENTITY#073,www.ebay.com//21425
ENTITY#073,www.ebay.com//21540
ENTITY#073,www.ebay.com//23039
ENTITY#075,www.best-deal-items.com//127
ENTITY#075,www.best-deal-items.com//244
ENTITY#075,www.best-deal-items.com//283
ENTITY#075,www.best-deal-items.com//283
ENTITY#075,www.best-deal-items.com//368
ENTITY#075,www.best-deal-items.com//368
ENTITY#075,www.best-deal-items.com//1044
ENTITY#075,www.best-deal-items.com//1205
ENTITY#075,www.best-deal-items.com//1205
ENTITY#075,www.best-deal-items.com//1383
ENTITY#075,www.best-deal-items.com//1383
ENTITY#075,www.best-deal-items.com//1385
ENTITY#075,www.best-deal-items.com//1385
ENTITY#075,www.best-deal-items.com//1733
ENTITY#075,www.best-deal-items.com//1733
ENTITY#075,www.best-deal-items.com//1903
ENTITY#075,www.best-deal-items.com//2546
ENTITY#075,www.best-deal-items.com//2546
ENTITY#075,www.best-deal-items.com//2621
ENTITY#075,www.best-deal-items.com//2621
ENTITY#075,www.best-deal-items.com//2629
ENTITY#075,www.best-deal-items.com//2629
ENTITY#075,www.best-deal-items.com//2686
ENTITY#075,www.best-deal-items.com//2686
ENTITY#075,www.ebay.com//14813
ENTITY#075,www.ebay.com//14813
ENTITY#075,www.ebay.com//18069
ENTITY#075,www.ebay.com//18069
ENTITY#075,www.ebay.com//19080
ENTITY#075,www.ebay.com//19080
ENTITY#075,www.ebay.com//21328
ENTITY#075,www.ebay.com//21328
ENTITY#075,www.ebay.com//23633
ENTITY#076,www.pc-canada.com//353
ENTITY#076,ca.pcpartpicker.com//400
ENTITY#076,www.vology.com//2423
ENTITY#076,www.vology.com//2447
ENTITY#077,www.makingbuyingeasy.co.uk//252
ENTITY#077,www.cleverboxes.com//524
ENTITY#077,catalog.com//603
ENTITY#077,www.vology.com//2329
ENTITY#077,www.best-deal-items.com//2354
ENTITY#077,www.ebay.com//19898
ENTITY#077,www.ebay.com//20240
ENTITY#077,www.ebay.com//20972
ENTITY#077,www.ebay.com//21726
ENTITY#078,www.pcconnection.com//79
ENTITY#078,www.makingbuyingeasy.co.uk//383
ENTITY#078,www.makingbuyingeasy.co.uk//507
ENTITY#078,www.softwarecity.ca//1596
ENTITY#078,www.vology.com//2442
ENTITY#078,www.softwarecity.ca//5727
ENTITY#078,www.ebay.com//10903
ENTITY#078,www.ebay.com//18869
ENTITY#078,www.ebay.com//19931
ENTITY#078,www.ebay.com//21008
ENTITY#079,www.makingbuyingeasy.co.uk//85
ENTITY#079,ca.pcpartpicker.com//264
ENTITY#079,www.cleverboxes.com//281
ENTITY#079,www.getprice.com.au//394
ENTITY#079,www.shopmania.com//660
ENTITY#079,www.vology.com//2257
ENTITY#079,www.ebay.com//19230
ENTITY#079,www.ebay.com//19880
ENTITY#079,www.ebay.com//20181
ENTITY#079,www.ebay.com//21775
ENTITY#079,www.ebay.com//22962
ENTITY#079,www.ebay.com//23688
ENTITY#080,www.hardware-planet.it//8
ENTITY#080,www.makingbuyingeasy.co.uk//79
ENTITY#080,www.mrhightech.com//118
ENTITY#080,www.mediashopuk.com//164
ENTITY#080,www.ohc24.ch//278
ENTITY#080,www.xpcpro.com//282
ENTITY#080,www.makingbuyingeasy.co.uk//385
ENTITY#080,www.imldirect.it//606
ENTITY#080,www.kingsfieldcomputers.co.uk//693
ENTITY#080,www.itenergy.co.uk//700
ENTITY#081,ca.pcpartpicker.com//44
ENTITY#081,www.pc-canada.com//324
ENTITY#081,ca.pcpartpicker.com//537
ENTITY#081,www.vology.com//2485
ENTITY#081,www.vology.com//2668
ENTITY#082,www.xpcpro.com//11
ENTITY#082,www.xpcpro.com//95
ENTITY#082,www.odsi.co.uk//134
ENTITY#082,www.mediashopuk.com//137
ENTITY#082,www.mrhightech.com//139
ENTITY#082,www.officedepot.com//173
ENTITY#082,www.cleverboxes.com//212
ENTITY#082,www.cleverboxes.com//249
ENTITY#082,www.makingbuyingeasy.co.uk//392
ENTITY#082,catalog.com//493
ENTITY#082,www.ebay.com//9711
ENTITY#082,www.ebay.com//21354
ENTITY#083,www.xpcpro.com//72
ENTITY#083,www.kingsfieldcomputers.co.uk//229
ENTITY#083,www.officedepot.com//284
ENTITY#083,www.pc-canada.com//286
ENTITY#083,www.getprice.com.au//365
ENTITY#083,www.imldirect.it//759
ENTITY#083,www.jrlinton.co.uk//916
ENTITY#083,www.jrlinton.co.uk//1057
ENTITY#083,www.softwarecity.ca//5425
ENTITY#083,www.softwarecity.ca//5448
ENTITY#083,www.ebay.com//15801
ENTITY#083,www.ebay.com//16258
ENTITY#083,www.ebay.com//16372
ENTITY#083,www.ebay.com//19835
ENTITY#083,www.ebay.com//21057
ENTITY#083,www.ebay.com//22347
ENTITY#083,www.ebay.com//22898
ENTITY#084,www.odsi.co.uk//80
ENTITY#084,www.xpcpro.com//133
ENTITY#084,www.makingbuyingeasy.co.uk//136
ENTITY#084,www.cleverboxes.com//243
ENTITY#084,www.xpcpro.com//325
ENTITY#084,www.cleverboxes.com//378
ENTITY#084,www.softwarecity.ca//5749
ENTITY#084,www.ebay.com//11924
ENTITY#084,www.ebay.com//12284
ENTITY#084,www.ebay.com//17009
ENTITY#084,www.ebay.com//21548
ENTITY#085,www.makingbuyingeasy.co.uk//20
ENTITY#085,www.shopmania.com//25
ENTITY#085,www.cleverboxes.com//46
ENTITY#085,www.getprice.com.au//158
ENTITY#085,www.officedepot.com//180
ENTITY#085,www.ohc24.ch//509
ENTITY#085,ca.pcpartpicker.com//589
ENTITY#085,www.vology.com//2404
ENTITY#085,www.ebay.com//10013
ENTITY#085,www.ebay.com//12103
ENTITY#085,www.ebay.com//19529
ENTITY#085,www.ebay.com//19922
ENTITY#085,www.ebay.com//20709
ENTITY#085,www.ebay.com//20910
ENTITY#085,www.ebay.com//22256
ENTITY#085,www.ebay.com//23354
ENTITY#085,www.ebay.com//23676
ENTITY#086,www.makingbuyingeasy.co.uk//95
ENTITY#086,www.getprice.com.au//244
ENTITY#086,www.makingbuyingeasy.co.uk//460
ENTITY#086,www.softwarecity.ca//1541
ENTITY#086,www.softwarecity.ca//1579
ENTITY#086,www.best-deal-items.com//2331
ENTITY#086,www.best-deal-items.com//2589
ENTITY#086,www.ebay.com//9426
ENTITY#086,www.ebay.com//21745
ENTITY#087,www.hardware-planet.it//87
ENTITY#087,www.nexus-t.co.uk//105
ENTITY#087,www.officedepot.com//139
ENTITY#087,www.planet-computer.it//223
ENTITY#087,www.getprice.com.au//227
ENTITY#087,www.xpcpro.com//314
ENTITY#087,ce.yikus.com//533
ENTITY#087,ca.pcpartpicker.com//660
ENTITY#087,www.jrlinton.co.uk//663
ENTITY#087,www.jrlinton.co.uk//682
ENTITY#087,www.imldirect.it//770
ENTITY#087,www.pcconnection.com//2862
ENTITY#087,www.softwarecity.ca//5912
ENTITY#087,www.ebay.com//11985
ENTITY#087,www.ebay.com//19992
ENTITY#087,www.ebay.com//20037
ENTITY#088,www.mrhightech.com//7
ENTITY#088,www.mediashopuk.com//11
ENTITY#088,www.kingsfieldcomputers.co.uk//93
ENTITY#088,www.hardware-planet.it//180
ENTITY#088,www.makingbuyingeasy.co.uk//296
ENTITY#088,www.cleverboxes.com//328
ENTITY#088,www.ohc24.ch//647
ENTITY#088,www.imldirect.it//872
ENTITY#088,www.jrlinton.co.uk//1710
ENTITY#089,www.nexus-t.co.uk//5
ENTITY#089,www.xpcpro.com//104
ENTITY#089,www.hardware-planet.it//176
ENTITY#089,www.best-deal-items.com//237
ENTITY#089,www.planet-computer.it//280
ENTITY#089,www.makingbuyingeasy.co.uk//482
ENTITY#089,www.imldirect.it//586
ENTITY#089,www.jrlinton.co.uk//599
ENTITY#089,www.best-deal-items.com//608
ENTITY#089,www.best-deal-items.com//1047
ENTITY#089,www.best-deal-items.com//1320
ENTITY#089,www.best-deal-items.com//1512
ENTITY#089,www.best-deal-items.com//1882
ENTITY#089,www.best-deal-items.com//1909
ENTITY#089,www.best-deal-items.com//2496
ENTITY#090,www.mediashopuk.com//88
ENTITY#090,www.xpcpro.com//110
ENTITY#090,www.mrhightech.com//134
ENTITY#090,www.planet-computer.it//248
ENTITY#090,www.hardware-planet.it//285
ENTITY#090,ca.pcpartpicker.com//445
ENTITY#090,www.cleverboxes.com//477
ENTITY#090,www.makingbuyingeasy.co.uk//566
ENTITY#090,www.jrlinton.co.uk//843
ENTITY#090,www.ebay.com//20657
ENTITY#090,www.ebay.com//21207
ENTITY#091,www.nexus-t.co.uk//45
ENTITY#091,www.planet-computer.it//48
ENTITY#091,www.hardware-planet.it//94
ENTITY#091,www.makingbuyingeasy.co.uk//105
ENTITY#091,www.imldirect.it//137
ENTITY#091,www.xpcpro.com//283
ENTITY#091,www.cleverboxes.com//297
ENTITY#091,ca.pcpartpicker.com//331
ENTITY#091,www.pcconnection.com//1341
ENTITY#091,www.jrlinton.co.uk//1531
ENTITY#091,www.softwarecity.ca//5453
ENTITY#091,www.ebay.com//19487
ENTITY#092,www.odsi.co.uk//64
ENTITY#092,www.xpcpro.com//195
ENTITY#092,www.xpcpro.com//198
ENTITY#092,www.makingbuyingeasy.co.uk//276
ENTITY#092,www.officedepot.com//320
ENTITY#092,www.cleverboxes.com//332
ENTITY#092,www.ebay.com//19843
ENTITY#092,www.ebay.com//20102
ENTITY#092,www.ebay.com//20427
ENTITY#093,www.nexus-t.co.uk//74
ENTITY#093,www.nexus-t.co.uk//74
ENTITY#093,www.ohc24.ch//107
ENTITY#093,www.planet-computer.it//147
ENTITY#093,www.planet-computer.it//147
ENTITY#093,www.makingbuyingeasy.co.uk//268
ENTITY#093,www.getprice.com.au//300
ENTITY#093,ca.pcpartpicker.com//487
ENTITY#093,ca.pcpartpicker.com//487
ENTITY#093,www.shopmania.com//674
ENTITY#093,www.shopmania.com//674
ENTITY#093,www.pcconnection.com//3164
ENTITY#093,www.pcconnection.com//3164
ENTITY#093,www.softwarecity.ca//5729
ENTITY#093,www.softwarecity.ca//5729
ENTITY#093,www.ebay.com//23079
ENTITY#094,www.nexus-t.co.uk//114
ENTITY#094,www.cleverboxes.com//304
ENTITY#094,www.getprice.com.au//386
ENTITY#094,www.shopmania.com//671
ENTITY#094,www.pcconnection.com//3693
ENTITY#094,www.ebay.com//22453
ENTITY#095,www.best-deal-items.com//3
ENTITY#095,www.mediashopuk.com//76
ENTITY#095,www.xpcpro.com//97
ENTITY#095,www.odsi.co.uk//136
ENTITY#095,www.mrhightech.com//173
ENTITY#095,www.cleverboxes.com//189
ENTITY#095,www.xpcpro.com//227
ENTITY#095,www.officedepot.com//247
ENTITY#095,www.makingbuyingeasy.co.uk//501
ENTITY#095,catalog.com//531
ENTITY#095,www.ebay.com//11409
ENTITY#095,www.ebay.com//20612
ENTITY#095,www.ebay.com//21614
ENTITY#096,www.best-deal-items.com//131
ENTITY#096,www.best-deal-items.com//575
ENTITY#096,www.best-deal-items.com//1330
ENTITY#096,www.best-deal-items.com//1540
ENTITY#096,www.best-deal-items.com//1664
ENTITY#096,www.best-deal-items.com//1767
ENTITY#096,www.best-deal-items.com//1768
ENTITY#096,www.best-deal-items.com//1864
ENTITY#096,www.best-deal-items.com//1904
ENTITY#096,www.best-deal-items.com//1960
ENTITY#096,www.best-deal-items.com//2005
ENTITY#096,www.best-deal-items.com//2232
ENTITY#096,www.best-deal-items.com//2456
ENTITY#096,www.best-deal-items.com//2608
ENTITY#097,www.best-deal-items.com//1651
ENTITY#098,www.best-deal-items.com//10
ENTITY#098,www.best-deal-items.com//522
ENTITY#098,www.best-deal-items.com//942
ENTITY#098,www.best-deal-items.com//1308
ENTITY#098,www.best-deal-items.com//1688
ENTITY#098,www.best-deal-items.com//1998
ENTITY#098,www.best-deal-items.com//2097
ENTITY#098,www.best-deal-items.com//2267
ENTITY#098,www.best-deal-items.com//2581
ENTITY#099,www.planet-computer.it//27
ENTITY#099,www.nexus-t.co.uk//40
ENTITY#099,www.xpcpro.com//117
ENTITY#099,www.getprice.com.au//213
ENTITY#099,www.hardware-planet.it//229
ENTITY#099,www.makingbuyingeasy.co.uk//241
ENTITY#099,www.pcconnection.com//247
ENTITY#099,www.pc-canada.com//285
ENTITY#099,www.cleverboxes.com//308
ENTITY#099,www.imldirect.it//514
ENTITY#099,www.jrlinton.co.uk//589
ENTITY#099,ca.pcpartpicker.com//657
ENTITY#099,www.softwarecity.ca//5788
ENTITY#100,www.pc-canada.com//4
ENTITY#100,www.shopmania.com//38
ENTITY#100,www.nexus-t.co.uk//92
ENTITY#100,www.makingbuyingeasy.co.uk//191
ENTITY#100,www.makingbuyingeasy.co.uk//259
ENTITY#100,www.getprice.com.au//281
ENTITY#100,ca.pcpartpicker.com//402
ENTITY#100,www.makingbuyingeasy.co.uk//646
ENTITY#100,www.best-deal-items.com//653
ENTITY#100,www.ebay.com//23735
ENTITY#101,www.best-deal-items.com//205
ENTITY#101,www.best-deal-items.com//285
ENTITY#101,www.best-deal-items.com//1404
ENTITY#101,www.best-deal-items.com//1538
ENTITY#101,www.best-deal-items.com//1636
ENTITY#101,www.best-deal-items.com//1802
ENTITY#101,www.best-deal-items.com//1815
ENTITY#101,www.best-deal-items.com//2360
ENTITY#102,ca.pcpartpicker.com//55
ENTITY#102,www.hardware-planet.it//245
ENTITY#102,ce.yikus.com//251
ENTITY#102,www.cleverboxes.com//365
ENTITY#102,www.cleverboxes.com//385
ENTITY#102,www.makingbuyingeasy.co.uk//395
ENTITY#102,www.itenergy.co.uk//782
ENTITY#102,www.jrlinton.co.uk//1649
ENTITY#102,www.ebay.com//10867
ENTITY#102,www.ebay.com//22636
ENTITY#103,www.hardware-planet.it//5
ENTITY#103,www.mrhightech.com//81
ENTITY#103,www.mediashopuk.com//158
ENTITY#103,www.imldirect.it//169
ENTITY#103,www.cleverboxes.com//402
ENTITY#103,www.makingbuyingeasy.co.uk//459
ENTITY#103,www.itenergy.co.uk//518
ENTITY#103,www.kingsfieldcomputers.co.uk//739
ENTITY#103,www.best-deal-items.com//1663
ENTITY#103,www.jrlinton.co.uk//1801
ENTITY#104,www.getprice.com.au//142
ENTITY#104,ca.pcpartpicker.com//186
ENTITY#104,www.officedepot.com//266
ENTITY#104,catalog.com//617
ENTITY#104,ce.yikus.com//896
ENTITY#104,www.pcconnection.com//3476
ENTITY#104,www.softwarecity.ca//5763
ENTITY#104,www.ebay.com//10090
ENTITY#104,www.ebay.com//10772
ENTITY#104,www.ebay.com//15514
ENTITY#104,www.ebay.com//17093
ENTITY#104,www.ebay.com//19362
ENTITY#104,www.ebay.com//21476
ENTITY#105,www.best-deal-items.com//638
ENTITY#105,www.best-deal-items.com//1218
ENTITY#105,www.best-deal-items.com//1600
ENTITY#105,www.best-deal-items.com//1943
ENTITY#105,www.best-deal-items.com//2087
ENTITY#105,www.best-deal-items.com//2194
ENTITY#105,www.best-deal-items.com//2430
ENTITY#105,www.best-deal-items.com//2797
ENTITY#105,www.ebay.com//20336
ENTITY#105,www.ebay.com//21224
ENTITY#106,www.best-deal-items.com//296
ENTITY#106,www.best-deal-items.com//349
ENTITY#106,www.best-deal-items.com//438
ENTITY#106,www.best-deal-items.com//571
ENTITY#106,www.best-deal-items.com//1067
ENTITY#106,www.best-deal-items.com//1116
ENTITY#106,www.best-deal-items.com//1141
ENTITY#106,www.best-deal-items.com//1619
ENTITY#106,www.best-deal-items.com//2161
ENTITY#106,www.best-deal-items.com//2248
ENTITY#106,www.ebay.com//16445
ENTITY#106,www.ebay.com//17128
ENTITY#106,www.ebay.com//19771
ENTITY#106,www.ebay.com//21619
ENTITY#107,ca.pcpartpicker.com//99
ENTITY#107,www.getprice.com.au//287
ENTITY#107,www.officedepot.com//309
ENTITY#107,ca.pcpartpicker.com//364
ENTITY#107,catalog.com//400
ENTITY#107,www.softwarecity.ca//1599
ENTITY#107,www.vology.com//2193
ENTITY#107,www.pcconnection.com//2197
ENTITY#107,www.vology.com//2439
ENTITY#107,www.vology.com//2552
ENTITY#107,www.vology.com//2581
ENTITY#107,www.vology.com//2698
ENTITY#107,www.pcconnection.com//3064
ENTITY#107,www.ebay.com//9397
ENTITY#107,www.ebay.com//14342
ENTITY#107,www.ebay.com//21588
ENTITY#107,www.ebay.com//21675
ENTITY#108,www.xpcpro.com//39
ENTITY#108,www.officedepot.com//124
ENTITY#108,www.cleverboxes.com//482
ENTITY#108,www.best-deal-items.com//814
ENTITY#108,www.best-deal-items.com//1257
ENTITY#108,ce.yikus.com//1352
ENTITY#108,www.best-deal-items.com//1533
ENTITY#108,www.best-deal-items.com//2336
ENTITY#108,www.ebay.com//11356
ENTITY#108,www.ebay.com//21028
ENTITY#108,www.ebay.com//22041
ENTITY#108,www.ebay.com//23055
ENTITY#109,www.best-deal-items.com//121
ENTITY#109,www.best-deal-items.com//2035
ENTITY#109,www.vology.com//2179
ENTITY#109,www.vology.com//2475
ENTITY#111,www.cleverboxes.com//65
ENTITY#111,www.odsi.co.uk//117
ENTITY#111,www.getprice.com.au//295
ENTITY#111,www.pc-canada.com//369
ENTITY#111,www.cleverboxes.com//451
ENTITY#111,www.vology.com//2367
ENTITY#112,ca.pcpartpicker.com//101
ENTITY#112,ca.pcpartpicker.com//102
ENTITY#112,www.pc-canada.com//309
ENTITY#112,www.getprice.com.au//317
ENTITY#112,www.cleverboxes.com//513
ENTITY#112,www.vology.com//2261
ENTITY#113,www.pc-canada.com//374
ENTITY#113,ca.pcpartpicker.com//644
ENTITY#113,www.pcconnection.com//859
ENTITY#113,www.vology.com//2687
ENTITY#114,www.odsi.co.uk//211
ENTITY#114,www.best-deal-items.com//392
ENTITY#114,www.best-deal-items.com//448
ENTITY#114,www.best-deal-items.com//485
ENTITY#114,www.best-deal-items.com//1094
ENTITY#114,www.best-deal-items.com//1238
ENTITY#114,www.softwarecity.ca//1508
ENTITY#114,www.softwarecity.ca//1535
ENTITY#114,www.best-deal-items.com//1653
ENTITY#114,www.best-deal-items.com//1902
ENTITY#114,www.pcconnection.com//1914
ENTITY#114,www.pcconnection.com//2355
ENTITY#114,www.best-deal-items.com//2637
ENTITY#114,www.softwarecity.ca//5717
ENTITY#114,www.ebay.com//22687
ENTITY#114,www.ebay.com//23099
ENTITY#115,www.best-deal-items.com//83
ENTITY#115,www.best-deal-items.com//171
ENTITY#115,www.best-deal-items.com//769
ENTITY#115,www.best-deal-items.com//1012
ENTITY#115,www.best-deal-items.com//1080
ENTITY#115,www.best-deal-items.com//1212
ENTITY#115,www.best-deal-items.com//1832
ENTITY#115,www.best-deal-items.com//2073
ENTITY#115,www.best-deal-items.com//2144
ENTITY#115,www.best-deal-items.com//2168
ENTITY#115,www.best-deal-items.com//2337
ENTITY#115,www.best-deal-items.com//2350
ENTITY#115,www.best-deal-items.com//2394
ENTITY#115,www.best-deal-items.com//2446
ENTITY#115,www.best-deal-items.com//2612
ENTITY#115,www.ebay.com//12139
ENTITY#116,www.nexus-t.co.uk//26
ENTITY#116,www.kingsfieldcomputers.co.uk//42
ENTITY#116,www.shopmania.com//57
ENTITY#116,www.hardware-planet.it//136
ENTITY#116,www.hardware-planet.it//193
ENTITY#116,www.pc-canada.com//283
ENTITY#116,www.makingbuyingeasy.co.uk//293
ENTITY#116,www.makingbuyingeasy.co.uk//330
ENTITY#116,www.pcconnection.com//667
ENTITY#116,www.imldirect.it//736
ENTITY#116,www.jrlinton.co.uk//902
ENTITY#116,www.vology.com//2360
ENTITY#116,www.pcconnection.com//3579
ENTITY#116,www.softwarecity.ca//5432
ENTITY#116,www.ebay.com//11677
ENTITY#116,www.ebay.com//12266
ENTITY#117,www.makingbuyingeasy.co.uk//8
ENTITY#117,www.shopmania.com//43
ENTITY#117,www.nexus-t.co.uk//66
ENTITY#117,www.officedepot.com//167
ENTITY#117,www.hardware-planet.it//181
ENTITY#117,www.cleverboxes.com//223
ENTITY#117,www.getprice.com.au//260
ENTITY#117,ca.pcpartpicker.com//284
ENTITY#117,www.imldirect.it//506
ENTITY#117,www.ohc24.ch//826
ENTITY#117,ce.yikus.com//988
ENTITY#117,www.jrlinton.co.uk//1008
ENTITY#117,www.vology.com//2446
ENTITY#117,www.pcconnection.com//3793
ENTITY#117,www.softwarecity.ca//5684
ENTITY#117,www.ebay.com//18713
ENTITY#117,www.ebay.com//20043
ENTITY#118,www.best-deal-items.com//44
ENTITY#118,www.makingbuyingeasy.co.uk//104
ENTITY#118,www.officedepot.com//196
ENTITY#118,www.planet-computer.it//255
ENTITY#118,www.best-deal-items.com//1353
ENTITY#118,www.softwarecity.ca//1573
ENTITY#118,www.vology.com//2251
ENTITY#118,www.best-deal-items.com//2307
ENTITY#118,www.best-deal-items.com//2442
ENTITY#118,www.best-deal-items.com//2578
ENTITY#118,www.vology.com//2647
ENTITY#119,ca.pcpartpicker.com//23
ENTITY#119,ce.yikus.com//226
ENTITY#119,www.cleverboxes.com//408
ENTITY#119,www.best-deal-items.com//1858
ENTITY#119,www.vology.com//2328
ENTITY#119,www.ebay.com//11579
ENTITY#119,www.ebay.com//16294
ENTITY#119,www.ebay.com//20316
ENTITY#119,www.ebay.com//22361
ENTITY#119,www.ebay.com//23151
ENTITY#120,www.cleverboxes.com//470
ENTITY#120,www.makingbuyingeasy.co.uk//633
ENTITY#120,www.shopmania.com//652
ENTITY#120,ca.pcpartpicker.com//665
ENTITY#120,www.vology.com//2340
ENTITY#120,www.ebay.com//16730
ENTITY#120,www.ebay.com//18964
ENTITY#120,www.ebay.com//19756
ENTITY#120,www.ebay.com//20022
ENTITY#120,www.ebay.com//20098
ENTITY#120,www.ebay.com//20919
ENTITY#120,www.ebay.com//23440
ENTITY#121,www.ebay.com//9674
ENTITY#121,www.ebay.com//10826
ENTITY#121,www.ebay.com//11734
ENTITY#121,www.ebay.com//15001
ENTITY#121,www.ebay.com//15809
ENTITY#121,www.ebay.com//19316
ENTITY#121,www.ebay.com//19388
ENTITY#121,www.ebay.com//20071
ENTITY#121,www.ebay.com//21091
ENTITY#121,www.ebay.com//22132
ENTITY#121,www.ebay.com//22163
ENTITY#121,www.ebay.com//23635
ENTITY#121,www.ebay.com//23681
ENTITY#122,ca.pcpartpicker.com//179
ENTITY#122,www.cleverboxes.com//233
ENTITY#122,www.vology.com//2653
ENTITY#122,www.ebay.com//10814
ENTITY#122,www.ebay.com//11069
ENTITY#122,www.ebay.com//19271
ENTITY#122,www.ebay.com//19479
ENTITY#122,www.ebay.com//21562
ENTITY#122,www.ebay.com//21623
ENTITY#122,www.ebay.com//22660
ENTITY#122,www.ebay.com//23479
ENTITY#123,www.pcconnection.com//282
ENTITY#123,www.getprice.com.au//285
ENTITY#123,www.pc-canada.com//343
ENTITY#123,ca.pcpartpicker.com//698
ENTITY#123,www.softwarecity.ca//1528
ENTITY#123,www.softwarecity.ca//1593
ENTITY#123,www.vology.com//2187
ENTITY#123,www.vology.com//2332
ENTITY#123,www.ebay.com//19065
ENTITY#124,ce.yikus.com//36
ENTITY#124,www.makingbuyingeasy.co.uk//52
ENTITY#124,www.getprice.com.au//269
ENTITY#124,www.cleverboxes.com//440
ENTITY#124,ca.pcpartpicker.com//594
ENTITY#124,ce.yikus.com//670
ENTITY#124,www.ohc24.ch//872
ENTITY#124,www.vology.com//2650
ENTITY#124,www.ebay.com//11994
ENTITY#124,www.ebay.com//15200
ENTITY#124,www.ebay.com//16432
ENTITY#124,www.ebay.com//19434
ENTITY#124,www.ebay.com//22713
ENTITY#125,catalog.com//274
ENTITY#125,www.ohc24.ch//404
ENTITY#125,www.cleverboxes.com//430
ENTITY#125,www.makingbuyingeasy.co.uk//604
ENTITY#125,www.shopmania.com//664
ENTITY#125,www.best-deal-items.com//1569
ENTITY#125,www.vology.com//2215
ENTITY#125,www.ebay.com//14802
ENTITY#125,www.ebay.com//19891
ENTITY#125,www.ebay.com//20633
ENTITY#125,www.ebay.com//21730
ENTITY#126,www.getprice.com.au//233
ENTITY#126,www.cleverboxes.com//325
ENTITY#126,www.makingbuyingeasy.co.uk//367
ENTITY#126,ca.pcpartpicker.com//711
ENTITY#126,www.vology.com//2651
ENTITY#126,www.ebay.com//9909
ENTITY#126,www.ebay.com//11842
ENTITY#126,www.ebay.com//14249
ENTITY#126,www.ebay.com//18795
ENTITY#126,www.ebay.com//18982
ENTITY#126,www.ebay.com//19521
ENTITY#126,www.ebay.com//19867
ENTITY#126,www.ebay.com//22070
ENTITY#127,www.odsi.co.uk//72
ENTITY#127,www.xpcpro.com//101
ENTITY#127,ce.yikus.com//199
ENTITY#127,www.xpcpro.com//245
ENTITY#127,ce.yikus.com//967
ENTITY#127,www.ebay.com//11100
ENTITY#127,www.ebay.com//14503
ENTITY#127,www.ebay.com//18750
ENTITY#127,www.ebay.com//19015
ENTITY#127,www.ebay.com//20727
ENTITY#127,www.ebay.com//22536
ENTITY#128,www.shopmania.com//31
ENTITY#128,www.nexus-t.co.uk//71
ENTITY#128,www.hardware-planet.it//123
ENTITY#128,www.makingbuyingeasy.co.uk//150
ENTITY#128,www.officedepot.com//179
ENTITY#128,www.getprice.com.au//181
ENTITY#128,www.cleverboxes.com//193
ENTITY#128,ca.pcpartpicker.com//228
ENTITY#128,www.kingsfieldcomputers.co.uk//268
ENTITY#128,www.pc-canada.com//314
ENTITY#128,catalog.com//353
ENTITY#128,www.imldirect.it//682
ENTITY#128,www.jrlinton.co.uk//927
ENTITY#128,www.best-deal-items.com//1714
ENTITY#128,www.vology.com//2392
ENTITY#128,www.softwarecity.ca//5820
ENTITY#128,www.ebay.com//19537
ENTITY#128,www.ebay.com//22767
ENTITY#129,ca.pcpartpicker.com//5
ENTITY#129,www.hardware-planet.it//63
ENTITY#129,www.nexus-t.co.uk//124
ENTITY#129,www.kingsfieldcomputers.co.uk//195
ENTITY#129,www.getprice.com.au//206
ENTITY#129,www.cleverboxes.com//442
ENTITY#129,www.jrlinton.co.uk//638
ENTITY#129,www.shopmania.com//651
ENTITY#129,www.imldirect.it//823
ENTITY#129,www.jrlinton.co.uk//942
ENTITY#129,www.vology.com//2366
ENTITY#129,www.softwarecity.ca//5787
ENTITY#130,www.nexus-t.co.uk//95
ENTITY#130,www.hardware-planet.it//144
ENTITY#130,www.officedepot.com//178
